sample_name	reference	strain	sampleacc	studyaccession	species	species_match	virulence_score	resistance_score	num_resistance_classes	num_resistance_genes	date	strain2	main_st	neonate	major_wards	amikacin_30	ampicillin_10	ampicillin_2	augmentin_30	cefoxitin_10_(clox)	cefoxitin_30	cefpodoxime_10	cefpodoxime_10_(ceftriaxone)	ceftazidime	ceftriaxone_30	ceftriaxone_5	chloramphenicol_10	chloramphenicol_30	ciprofloxacin_(e-test)	ciprofloxacin_5	co-trimoxazole_25	cotrimoxazole_25	erythromycin_15	erythromycin_5	gentamicin_10	gentamicin10	meropenem	meropenem_10	oxacillin_1_(pen)	pefloxacin_5	penicillin_1	piperacillin/_tazobactam(ptz)	piperacillin/tazobactam_36	quinupristin/dalfopristin_(qd15)	tetracycline_10	tetracycline_30	vancomycin_5
ERR12059254	this study	42092_2#304	ERS7985059	ERP126322	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	1	0	0	0	2007	NA	other	u	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059255	this study	42092_2#305	ERS7985148	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2009	NA	ST14	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059256	this study	42092_2#306	ERS7985184	ERP126322	Klebsiella pneumoniae	strong	1	1	6	9	2011	NA	ST14	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059257	this study	42092_2#307	ERS7985149	ERP126322	Klebsiella pneumoniae	strong	0	1	10	27	2009	NA	ST15	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059258	this study	42092_2#308	ERS7985185	ERP126322	Klebsiella variicola subsp. variicola	strong	0	0	0	0	2011	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059259	this study	42092_2#309	ERS7985150	ERP126322	Klebsiella pneumoniae	strong	0	0	0	0	2009	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058980	this study	42092_2#30	ERS7985266	ERP126322	Klebsiella pneumoniae	strong	0	0	0	0	2010	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059260	this study	42092_2#310	ERS7985186	ERP126322	Klebsiella pneumoniae	strong	5	1	6	6	2011	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059261	this study	42092_2#311	ERS7985151	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2009	NA	ST14	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059262	this study	42092_2#312	ERS7985187	ERP126322	Klebsiella variicola subsp. variicola	strong	0	0	0	0	2011	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059263	this study	42092_2#313	ERS7985152	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2009	NA	ST14	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059264	this study	42092_2#314	ERS7985153	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2009	NA	ST14	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059265	this study	42092_2#315	ERS7985154	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2009	NA	ST14	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059266	this study	42092_2#316	ERS7985155	ERP126322	Klebsiella pneumoniae	strong	0	1	8	14	2009	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059267	this study	42092_2#317	ERS7985019	ERP126322	Klebsiella pneumoniae	strong	0	0	6	11	2004	NA	ST14	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059268	this study	42092_2#318	ERS7985060	ERP126322	Klebsiella pneumoniae	strong	0	0	0	0	2007	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059269	this study	42092_2#319	ERS7985020	ERP126322	Klebsiella pneumoniae	strong	5	0	5	9	2004	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058981	this study	42092_2#31	ERS7985083	ERP126322	Klebsiella pneumoniae	strong	0	0	0	0	2007	NA	ST37	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059270	this study	42092_2#320	ERS7985061	ERP126322	Klebsiella pneumoniae	strong	0	1	7	10	2007	NA	ST37	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059271	this study	42092_2#321	ERS7984883	ERP126322	Klebsiella pneumoniae	strong	5	0	5	9	2004	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059272	this study	42092_2#322	ERS7985062	ERP126322	Klebsiella pneumoniae	strong	1	1	8	14	2007	NA	ST17	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059274	this study	42092_2#324	ERS7985063	ERP126322	Klebsiella pneumoniae	strong	0	0	3	3	2007	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059275	this study	42092_2#325	ERS7984885	ERP126322	Klebsiella pneumoniae	strong	3	0	6	8	NA	NA	ST14	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059276	this study	42092_2#326	ERS7985064	ERP126322	Klebsiella pneumoniae	strong	0	0	0	0	2007	NA	other	u	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059277	this study	42092_2#327	ERS7984886	ERP126322	Klebsiella pneumoniae	strong	0	0	0	0	NA	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059278	this study	42092_2#328	ERS7985065	ERP126322	Klebsiella pneumoniae	strong	0	1	7	10	2007	NA	ST391	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059279	this study	42092_2#329	ERS7984887	ERP126322	Klebsiella pneumoniae	strong	0	0	5	6	2004	NA	other	u	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058982	this study	42092_2#32	ERS7985267	ERP126322	Klebsiella pneumoniae	strong	0	0	6	6	2010	NA	ST17	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059281	this study	42092_2#331	ERS7984888	ERP126322	Klebsiella pneumoniae	strong	0	1	9	13	2004	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059282	this study	42092_2#332	ERS7985067	ERP126322	Klebsiella pneumoniae	strong	0	1	9	17	2007	NA	other	u	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059283	this study	42092_2#333	ERS7985156	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2009	NA	ST14	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059284	this study	42092_2#334	ERS7985157	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2009	NA	ST14	u	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059285	this study	42092_2#335	ERS7985158	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2009	NA	ST14	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059286	this study	42092_2#336	ERS7985159	ERP126322	Klebsiella pneumoniae	strong	0	1	6	9	2009	NA	ST101	u	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059287	this study	42092_2#337	ERS7985160	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2009	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059288	this study	42092_2#338	ERS7985249	ERP126322	Klebsiella pneumoniae	strong	0	1	9	13	2009	NA	ST36	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059289	this study	42092_2#339	ERS7985251	ERP126322	Klebsiella pneumoniae	strong	0	0	8	10	2009	NA	ST36	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058983	this study	42092_2#33	ERS7984946	ERP126322	Klebsiella pneumoniae	strong	0	0	3	3	2020	NA	ST14	n	PAEDIATRIC SPECIAL CARE WARD	S	R	NA	S	NA	R	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	S	NA	NA	S	NA	R	NA	NA	S	NA	NA	NA	NA
ERR12059290	this study	42092_2#340	ERS7985250	ERP126322	Klebsiella pneumoniae	strong	0	1	6	8	2009	NA	ST14	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059291	this study	42092_2#341	ERS7984889	ERP126322	Klebsiella pneumoniae	strong	0	0	6	8	2005	NA	ST39	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059292	this study	42092_2#342	ERS7985068	ERP126322	Klebsiella pneumoniae	strong	0	1	6	8	2007	NA	ST14	u	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059293	this study	42092_2#343	ERS7984890	ERP126322	Klebsiella pneumoniae	strong	0	0	0	0	2005	NA	ST36	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059294	this study	42092_2#344	ERS7985069	ERP126322	Klebsiella pneumoniae	strong	1	1	8	13	2007	NA	other	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059295	this study	42092_2#345	ERS7984891	ERP126322	Klebsiella pneumoniae	strong	0	0	5	9	2004	NA	ST14	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059299	this study	42092_2#349	ERS7984893	ERP126322	Klebsiella pneumoniae	strong	0	1	7	12	2005	NA	ST15	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058984	this study	42092_2#34	ERS7984905	ERP126322	Klebsiella pneumoniae	strong	1	0	5	7	2005	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059300	this study	42092_2#350	ERS7985073	ERP126322	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	0	1	7	9	2007	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059301	this study	42092_2#351	ERS7984894	ERP126322	Klebsiella pneumoniae	strong	0	0	1	2	2005	NA	other	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059302	this study	42092_2#352	ERS7985072	ERP126322	Klebsiella pneumoniae	strong	0	0	3	5	2007	NA	other	u	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059304	this study	42092_2#354	ERS7985074	ERP126322	Klebsiella pneumoniae	strong	0	0	1	2	2007	NA	ST36	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059305	this study	42092_2#355	ERS7984896	ERP126322	Klebsiella pneumoniae	strong	0	0	7	13	2005	NA	ST17	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059306	this study	42092_2#356	ERS7985075	ERP126322	Klebsiella pneumoniae	strong	0	0	5	7	2007	NA	other	u	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059308	this study	42092_2#358	ERS7985253	ERP126322	Klebsiella variicola subsp. variicola	strong	0	0	0	0	2009	NA	other	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059309	this study	42092_2#359	ERS7985254	ERP126322	Klebsiella pneumoniae	strong	0	1	9	14	2010	NA	ST14	u	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058985	this study	42092_2#35	ERS7984947	ERP126322	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	0	0	2	2	2020	NA	other	n	PAEDIATRIC A&E	NA	R	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	S	NA	S	S	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059310	this study	42092_2#360	ERS7985255	ERP126322	Klebsiella pneumoniae	strong	0	1	9	14	2010	NA	ST14	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059311	this study	42092_2#361	ERS7985256	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2010	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059312	this study	42092_2#362	ERS7985257	ERP126322	Klebsiella variicola subsp. variicola	strong	0	1	9	17	2010	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059313	this study	42092_2#363	ERS7985258	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2010	NA	ST101	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058986	this study	42092_2#36	ERS7984906	ERP126322	Klebsiella pneumoniae	strong	0	1	7	14	2005	NA	ST15	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058987	this study	42092_2#37	ERS7984948	ERP126322	Klebsiella pneumoniae	strong	0	1	6	11	2020	NA	other	n	unknown	S	R	NA	R	NA	S	NA	R	NA	NA	NA	NA	S	NA	S	NA	R	NA	NA	R	NA	NA	S	NA	S	NA	NA	R	NA	NA	NA	NA
ERR12058988	this study	42092_2#38	ERS7984907	ERP126322	Klebsiella pneumoniae	strong	0	1	7	12	2005	NA	ST15	u	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058989	this study	42092_2#39	ERS7984949	ERP126322	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	0	1	7	11	2020	NA	other	n	PAEDIATRIC MOYO WARD	I	R	NA	R	NA	S	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA
ERR12058953	this study	42092_2#3	ERS7984939	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2020	NA	ST29	y	PICU/HDU	S	R	NA	R	NA	S	NA	R	NA	NA	NA	NA	R	NA	S	NA	R	NA	NA	R	NA	NA	S	NA	S	NA	NA	R	NA	NA	NA	NA
ERR12058990	this study	42092_2#40	ERS7984908	ERP126322	Klebsiella variicola subsp. variicola	strong	0	0	0	0	2005	NA	other	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058991	this study	42092_2#41	ERS7984950	ERP126322	Klebsiella pneumoniae	strong	1	1	8	15	2019	NA	ST15	y	PICU/HDU	S	R	NA	R	NA	S	NA	R	NA	NA	NA	NA	S	NA	R	NA	R	NA	NA	R	NA	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA
ERR12058992	this study	42092_2#42	ERS7984909	ERP126322	Klebsiella pneumoniae	strong	0	0	5	7	2005	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058993	this study	42092_2#43	ERS7984951	ERP126322	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	0	1	9	15	NA	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058994	this study	42092_2#44	ERS7984910	ERP126322	Klebsiella pneumoniae	strong	0	0	6	8	2005	NA	other	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058995	this study	42092_2#45	ERS7984952	ERP126322	Klebsiella pneumoniae	strong	0	0	1	1	2020	NA	ST101	n	PAEDIATRIC SPECIAL CARE WARD	NA	R	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	S	NA	S	NA	S	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058996	this study	42092_2#46	ERS7984911	ERP126322	Klebsiella pneumoniae	strong	0	0	0	0	NA	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058997	this study	42092_2#47	ERS7984953	ERP126322	Klebsiella pneumoniae	strong	0	1	3	2	2020	NA	ST340	n	A ETC	S	R	NA	R	NA	S	NA	R	NA	NA	NA	NA	R	NA	R	NA	S	NA	NA	S	NA	NA	S	NA	R	NA	NA	R	NA	NA	NA	NA
ERR12058998	this study	42092_2#48	ERS7984912	ERP126322	Klebsiella pneumoniae	strong	4	0	5	9	2005	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058999	this study	42092_2#49	ERS7985084	ERP126322	Klebsiella pneumoniae	strong	0	1	9	21	2007	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12058954	this study	42092_2#4	ERS7984898	ERP126322	Klebsiella pneumoniae	strong	0	0	7	13	2005	NA	ST17	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059000	this study	42092_2#50	ERS7985268	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	NA	NA	ST101	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059001	this study	42092_2#51	ERS7985085	ERP126322	Klebsiella pneumoniae	strong	0	1	8	19	2008	NA	other	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059002	this study	42092_2#52	ERS7985269	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	2010	NA	ST101	y	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059003	this study	42092_2#53	ERS7985086	ERP126322	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	0	0	0	0	2008	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059004	this study	42092_2#54	ERS7985270	ERP126322	Klebsiella pneumoniae	strong	0	1	6	6	NA	NA	ST101	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR12059005	this study	42092_2#55	ERS7985087	ERP126322	Klebsiella pneumoniae	strong	0	1	7	11	2008	NA	other	n	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
